RowID,OrderID,OrderDate,CustomerID,City,PostalCode,ProductID,ProductName,Sales,Quantity,Discount,Profit,Price
6146,CA-2018-133543,2018-12-22,KM-16660,San Jose,95123,OFF-AR-10003394,Newell 332,11.76,4,0,3.1752,11.76
6147,CA-2021-105130,2021-11-21,PJ-18835,San Francisco,94122,OFF-AR-10003394,Newell 332,11.76,4,0,3.1752,11.76
6148,CA-2021-105130,2021-11-21,PJ-18835,San Francisco,94122,OFF-BI-10001191,Canvas Sectional Post Binders,40.74,2,0.2,14.7668,50.92
6149,CA-2020-161928,2020-06-27,AC-10660,San Francisco,94109,TEC-PH-10003484,Ooma Telo VoIP Home Phone System,201.58,2,0.2,12.599,251.98
6150,CA-2021-101322,2021-12-28,JG-15310,Long Beach,90805,FUR-CH-10003968,Novimex Turbo Task Chair,340.7,6,0.2,-34.0704,425.88
6151,US-2020-106600,2020-04-08,RM-19375,Columbus,31907,FUR-BO-10001608,"Hon Metal Bookcases, Black",354.9,5,0,88.725,354.9
6152,CA-2018-111871,2018-03-18,EK-13795,San Francisco,94110,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10,0.15,70.49,1409.8
6153,CA-2021-139437,2021-07-03,RD-19585,Los Angeles,90004,OFF-ST-10002485,Rogers Deluxe File Chest,87.92,4,0,0.8792,87.92
6154,CA-2021-151484,2021-04-20,CV-12805,Philadelphia,19120,FUR-FU-10001876,"Computer Room Manger, 14'",51.97,2,0.2,10.3936,64.96
6155,CA-2021-151484,2021-04-20,CV-12805,Philadelphia,19120,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",51.34,3,0.2,5.7753,64.17
6156,CA-2021-151484,2021-04-20,CV-12805,Philadelphia,19120,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,332.7,1,0.2,33.2704,415.88
6157,CA-2021-151484,2021-04-20,CV-12805,Philadelphia,19120,FUR-FU-10004671,Executive Impressions 12' Wall Clock,42.41,3,0.2,9.5418,53.01
6158,CA-2020-104150,2020-08-03,AG-10330,Tulsa,74133,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",81.54,3,0,38.3238,81.54
6159,CA-2020-104150,2020-08-03,AG-10330,Tulsa,74133,TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,167.28,12,0,23.4192,167.28
6160,CA-2020-161025,2020-12-03,GM-14440,Los Angeles,90049,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,772.68,4,0,108.1752,772.68
6161,CA-2018-103989,2018-03-19,MC-17605,Lakeland,33801,TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,323.98,3,0.2,28.3479,404.97
6162,CA-2018-103989,2018-03-19,MC-17605,Lakeland,33801,OFF-LA-10000443,Avery 501,11.81,4,0.2,3.9852,14.76
6163,CA-2018-103989,2018-03-19,MC-17605,Lakeland,33801,OFF-ST-10000918,Crate-A-Files,26.16,3,0.2,1.962,32.7
6164,CA-2018-103989,2018-03-19,MC-17605,Lakeland,33801,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",33.57,5,0.7,-25.737,111.9
6165,CA-2018-103989,2018-03-19,MC-17605,Lakeland,33801,FUR-FU-10003981,Eldon Wave Desk Accessories,4.99,3,0.2,1.3728,6.24
6166,CA-2018-103989,2018-03-19,MC-17605,Lakeland,33801,FUR-FU-10002508,Document Clip Frames,20.02,3,0.2,5.5044,25.02
6167,CA-2018-103989,2018-03-19,MC-17605,Lakeland,33801,TEC-AC-10002647,"Logitech?Wireless Boombox Speaker - portable - wireless, wired",170.24,2,0.2,53.2,212.8
6168,CA-2019-142433,2019-04-20,ES-14020,Houston,77036,OFF-PA-10002377,Xerox 1916,117.46,3,0.2,44.046,146.82
6169,CA-2019-132815,2019-09-19,RW-19540,Los Angeles,90008,OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,22.96,2,0,11.2504,22.96
6170,CA-2018-101266,2018-08-27,MM-17920,Springfield,22153,OFF-PA-10002986,Xerox 1898,13.36,2,0,6.4128,13.36
6171,CA-2020-141523,2020-12-19,MH-17440,New York City,10035,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.25,3,0.2,11.5587,42.81
6172,CA-2020-141523,2020-12-19,MH-17440,New York City,10035,OFF-AR-10001545,Newell 326,3.52,2,0,1.0208,3.52
6173,US-2018-106299,2018-08-02,NZ-18565,Springfield,65807,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.7,5,0,12.549,26.7
6174,US-2018-106299,2018-08-02,NZ-18565,Springfield,65807,TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,21.2,2,0,9.116,21.2
6175,US-2018-106299,2018-08-02,NZ-18565,Springfield,65807,OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,838.38,2,0,226.3626,838.38
6176,CA-2019-158421,2019-09-21,GB-14575,Columbia,29203,FUR-CH-10000309,Global Comet Stacking Arm Chair,1690.04,4,0,422.51,1690.04
6177,CA-2019-158421,2019-09-21,GB-14575,Columbia,29203,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,85.96,7,0,24.0688,85.96
6178,CA-2019-158421,2019-09-21,GB-14575,Columbia,29203,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2' x 12 1/2', 100/Box",121.96,2,0,57.3212,121.96
6179,CA-2019-158421,2019-09-21,GB-14575,Columbia,29203,OFF-PA-10001801,Xerox 193,23.92,4,0,11.7208,23.92
6180,CA-2019-158421,2019-09-21,GB-14575,Columbia,29203,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,63.96,2,0,6.396,63.96
6181,CA-2019-158421,2019-09-21,GB-14575,Columbia,29203,TEC-PH-10000369,HTC One Mini,629.95,5,0,176.386,629.95
6182,CA-2019-158421,2019-09-21,GB-14575,Columbia,29203,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,113.73,3,0,32.9817,113.73
6183,CA-2019-158421,2019-09-21,GB-14575,Columbia,29203,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",14.6,2,0,6.862,14.6
6184,CA-2019-158421,2019-09-21,GB-14575,Columbia,29203,OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72'H x 36'W x 18 1/2'D",887.84,8,0,17.7568,887.84
6185,CA-2020-143609,2020-12-11,DB-13270,Portland,97206,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",403.92,5,0.2,25.245,504.9
6186,CA-2019-138331,2019-08-07,JK-15625,Philadelphia,19120,OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,106.8,10,0.2,10.68,133.5
6187,CA-2019-138954,2019-11-15,MH-17785,New York City,10035,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0,20.5755,70.95
6188,CA-2019-138954,2019-11-15,MH-17785,New York City,10035,OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,34.94,6,0.2,11.7936,43.68
6189,CA-2019-138954,2019-11-15,MH-17785,New York City,10035,OFF-AR-10001955,Newell 319,119.04,6,0,35.712,119.04
6190,CA-2021-157903,2021-04-04,AM-10705,Des Plaines,60016,TEC-PH-10004345,Cisco SPA 502G IP Phone,383.84,4,0.2,47.98,479.8
6191,CA-2020-157259,2020-12-24,JM-15535,New York City,10035,FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,799.56,9,0,207.8856,799.56
6192,CA-2021-107986,2021-12-13,MW-18220,Seattle,98103,OFF-ST-10001325,Sterilite Officeware Hinged File Box,31.44,3,0,8.4888,31.44
6193,CA-2021-104927,2021-12-22,AG-10330,Houston,77095,OFF-PA-10000019,Xerox 1931,25.92,5,0.2,9.072,32.4
6194,CA-2021-104927,2021-12-22,AG-10330,Houston,77095,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",6.33,5,0.8,-9.8115,31.65
6195,CA-2021-104927,2021-12-22,AG-10330,Houston,77095,OFF-PA-10000176,Xerox 1887,75.88,5,0.2,26.558,94.85
6196,CA-2021-113453,2021-10-21,CM-12160,Philadelphia,19143,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,329.99,2,0.4,-76.9972,549.98
6197,CA-2021-113453,2021-10-21,CM-12160,Philadelphia,19143,OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,71.38,3,0.2,-4.461,89.22
6198,CA-2019-149909,2019-11-13,RA-19915,Columbus,47201,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2' x 7'",63.77,7,0,28.6965,63.77
6199,CA-2019-149909,2019-11-13,RA-19915,Columbus,47201,TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,50.97,3,0,13.2522,50.97
6200,CA-2019-149909,2019-11-13,RA-19915,Columbus,47201,OFF-PA-10001790,Xerox 1910,96.08,2,0,46.1184,96.08
6201,CA-2019-146675,2019-04-16,SB-20185,Evanston,60201,TEC-CO-10001766,Canon PC940 Copier,1439.97,4,0.2,485.9892,1799.96
6202,CA-2019-146675,2019-04-16,SB-20185,Evanston,60201,TEC-AC-10004396,Logitech Keyboard K120,43.56,3,0.2,-4.9005,54.45
6203,CA-2020-118332,2020-12-16,PK-19075,Apple Valley,92307,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,563.92,5,0.2,7.049,704.9
6204,CA-2020-133669,2020-10-21,SV-20935,Columbus,43229,TEC-PH-10001305,Panasonic KX TS208W Corded phone,235.15,8,0.4,-47.0304,391.92
6205,CA-2021-145660,2021-12-01,MG-17650,Marion,43302,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,7.71,2,0.2,1.7352,9.64
6206,CA-2020-133697,2020-10-20,CM-12445,Houston,77095,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2' x 7'",51.02,7,0.2,15.9425,63.77
6207,CA-2020-133697,2020-10-20,CM-12445,Houston,77095,OFF-FA-10003112,Staples,25.25,4,0.2,7.89,31.56
6208,CA-2020-133697,2020-10-20,CM-12445,Houston,77095,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,56.69,1,0.3,-14.5764,80.98
6209,CA-2021-148138,2021-09-29,ME-18010,Marion,43302,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,51.17,2,0.2,-6.396,63.96
6210,CA-2021-119809,2021-08-18,YS-21880,Seattle,98103,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,2793.53,9,0.2,942.8157,3491.91
6211,CA-2021-119809,2021-08-18,YS-21880,Seattle,98103,OFF-ST-10003306,Letter Size Cart,1000.02,7,0,290.0058,1000.02
6212,CA-2021-119809,2021-08-18,YS-21880,Seattle,98103,FUR-FU-10001475,"Contract Clock, 14', Brown",65.94,3,0,22.4196,65.94
6213,CA-2021-149944,2021-11-12,MB-17305,Longview,98632,OFF-FA-10003495,Staples,18.24,3,0,9.12,18.24
6214,CA-2021-149944,2021-11-12,MB-17305,Longview,98632,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0,22.0748,76.12
6215,CA-2018-128538,2018-10-11,AS-10240,Redondo Beach,90278,OFF-EN-10001219,#10- 4 1/8' x 9 1/2' Security-Tint Envelopes,7.64,1,0,3.7436,7.64
6216,CA-2019-161711,2019-11-28,MC-17425,New York City,10035,FUR-FU-10000087,Executive Impressions 14' Two-Color Numerals Wall Clock,68.16,3,0,27.9456,68.16
6217,CA-2019-161711,2019-11-28,MC-17425,New York City,10035,OFF-EN-10001539,Staple envelope,62.24,8,0,29.2528,62.24
6218,US-2019-129553,2019-07-27,PG-18820,Louisville,40214,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,29.97,3,0,0.2997,29.97
6219,CA-2020-160220,2020-10-20,JS-16030,Trenton,48183,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",125.7,6,0,35.196,125.7
6220,CA-2020-160220,2020-10-20,JS-16030,Trenton,48183,TEC-PH-10001557,Pyle PMP37LED,191.98,2,0,51.8346,191.98
6221,CA-2020-160220,2020-10-20,JS-16030,Trenton,48183,OFF-ST-10000617,Woodgrain Magazine Files by Perma,20.86,7,0,1.4602,20.86
6222,US-2021-157224,2021-09-14,JB-16000,Los Angeles,90045,OFF-LA-10000121,Avery 48,56.7,9,0,26.082,56.7
6223,CA-2021-140627,2021-12-23,DK-12985,Hendersonville,37075,FUR-FU-10000087,Executive Impressions 14' Two-Color Numerals Wall Clock,72.7,4,0.2,19.0848,90.88
6224,CA-2021-140627,2021-12-23,DK-12985,Hendersonville,37075,OFF-AR-10000422,Pencil and Crayon Sharpener,12.26,7,0.2,1.0731,15.33
6225,CA-2021-140627,2021-12-23,DK-12985,Hendersonville,37075,OFF-ST-10004123,Safco Industrial Wire Shelving System,218.35,3,0.2,-54.588,272.94
6226,CA-2019-133445,2019-10-05,JF-15490,Portland,97206,FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",66.29,1,0.7,-103.8606,220.98
6227,CA-2019-133445,2019-10-05,JF-15490,Portland,97206,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,291.17,4,0.2,-14.5584,363.96
6228,CA-2018-148782,2018-11-02,PO-18850,Irving,75061,TEC-PH-10002923,"Logitech B530 USB?Headset?-?headset?- Full size, Binaural",88.78,3,0.2,7.7679,110.97
6229,CA-2020-148208,2020-01-22,BT-11530,Cleveland,44105,TEC-PH-10004093,Panasonic Kx-TS550,110.38,4,0.4,-20.2356,183.96
6230,CA-2020-148208,2020-01-22,BT-11530,Cleveland,44105,TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",55.18,3,0.2,15.8631,68.97
6231,CA-2021-127656,2021-07-11,NW-18400,Waterloo,50701,OFF-AR-10001166,Staples in misc. colors,30.32,4,0,11.8248,30.32
6232,US-2021-142188,2021-09-11,JF-15415,Seattle,98105,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,177.57,2,0.2,8.8784,221.96
6233,US-2021-142188,2021-09-11,JF-15415,Seattle,98105,OFF-PA-10002005,Xerox 225,19.44,3,0,9.3312,19.44
6234,US-2021-142188,2021-09-11,JF-15415,Seattle,98105,OFF-PA-10004101,Xerox 1894,71.28,11,0,34.2144,71.28
6235,US-2021-142188,2021-09-11,JF-15415,Seattle,98105,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,1471.96,5,0.2,459.9875,1839.95
6236,US-2021-142188,2021-09-11,JF-15415,Seattle,98105,TEC-PH-10000127,iOttie XL Car Mount,79.96,5,0.2,-17.991,99.95
6237,CA-2020-144400,2020-02-23,AC-10420,Philadelphia,19120,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.58,3,0.2,21.591,71.97
6238,US-2020-155180,2020-01-22,TB-21280,New York City,10009,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,26.34,4,0.2,9.2176,32.92
6239,CA-2019-134075,2019-12-12,HA-14905,San Jose,95123,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,166.5,3,0,21.645,166.5
6240,CA-2019-134075,2019-12-12,HA-14905,San Jose,95123,OFF-ST-10001496,Standard Rollaway File with Lock,360.38,2,0,93.6988,360.38
6241,US-2020-131912,2020-10-29,LH-17155,Los Angeles,90008,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3'",11.74,1,0.2,3.8168,14.68
6242,CA-2021-141572,2021-05-28,LO-17170,Concord,3301,FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",247.44,8,0,101.4504,247.44
6243,CA-2018-134621,2018-12-21,DP-13390,Columbia,38401,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,18.24,2,0.7,-14.592,60.8
6244,CA-2020-165561,2020-11-24,CR-12580,Bellevue,98006,OFF-SU-10004782,Elite 5' Scissors,25.35,3,0,7.605,25.35
6245,CA-2019-112305,2019-11-20,KB-16405,Seattle,98105,OFF-AR-10002067,Newell 334,119.04,6,0,30.9504,119.04
6246,CA-2019-112305,2019-11-20,KB-16405,Seattle,98105,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0,6.4206,22.14
6247,CA-2019-112305,2019-11-20,KB-16405,Seattle,98105,TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,13.98,2,0,6.0114,13.98
6248,CA-2021-121580,2021-05-29,ML-17410,Columbus,47201,OFF-BI-10000632,Satellite Sectional Post Binders,43.41,1,0,19.9686,43.41
6249,CA-2021-121580,2021-05-29,ML-17410,Columbus,47201,FUR-FU-10003981,Eldon Wave Desk Accessories,6.24,3,0,2.6208,6.24
6250,CA-2021-121580,2021-05-29,ML-17410,Columbus,47201,OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,2,0,120.9416,465.16
6251,CA-2021-121580,2021-05-29,ML-17410,Columbus,47201,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98,1,0,3.99,7.98
6252,CA-2018-101147,2018-12-02,MC-17575,Chicago,60623,OFF-AP-10004249,Staple holder,2.39,1,0.8,-6.3441,11.97
6253,CA-2018-165806,2018-04-07,VM-21685,Marietta,30062,OFF-PA-10003441,Xerox 226,58.32,9,0,27.9936,58.32
6254,CA-2018-165806,2018-04-07,VM-21685,Marietta,30062,TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,200.97,3,0,50.2425,200.97
6255,CA-2019-151624,2019-09-08,VW-21775,Montgomery,36116,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,21.36,8,0,8.1168,21.36
6256,CA-2021-139444,2021-09-09,GK-14620,Plano,75023,OFF-LA-10000134,Avery 511,9.86,4,0.2,3.4496,12.32
6257,CA-2019-133977,2019-09-06,AT-10435,Tamarac,33319,OFF-BI-10003166,GBC Plasticlear Binding Covers,3.44,1,0.7,-2.5256,11.48
6258,CA-2021-141425,2021-11-02,AR-10825,Columbus,43229,OFF-SU-10000646,Premier Automatic Letter Opener,384.59,2,0.2,-81.7258,480.74
6259,CA-2019-133536,2019-03-28,JH-15820,New York City,10009,OFF-EN-10004459,Security-Tint Envelopes,22.92,3,0,11.2308,22.92
6260,CA-2019-150441,2019-08-13,RA-19285,Richmond,47374,OFF-BI-10003529,Avery Round Ring Poly Binders,11.36,4,0,5.5664,11.36
6261,CA-2019-162607,2019-05-12,RO-19780,Seattle,98115,OFF-BI-10002949,Prestige Round Ring Binders,14.59,3,0.2,4.9248,18.24
6262,CA-2021-103506,2021-07-23,LR-17035,Long Beach,11561,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4' x 2'",41.4,4,0,19.872,41.4
6263,CA-2020-132479,2020-09-24,MK-17905,Rockford,61107,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,442.37,7,0.8,-729.9138,2211.86
6264,CA-2021-160724,2021-05-05,YS-21880,Columbus,31907,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,0,15.525,34.5
6265,US-2020-115952,2020-10-06,JH-15910,Tulsa,74133,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,28.85,5,0,14.425,28.85
6266,CA-2018-146731,2018-11-03,AT-10735,Nashville,37211,OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6' x 9'",3.49,2,0.2,1.1772,4.36
6267,CA-2018-146731,2018-11-03,AT-10735,Nashville,37211,OFF-PA-10001019,Xerox 1884,143.86,9,0.2,48.5514,179.82
6268,CA-2019-115392,2019-10-01,RM-19675,Cambridge,2138,TEC-PH-10002496,Cisco SPA301,311.98,2,0,93.594,311.98
6269,CA-2019-115392,2019-10-01,RM-19675,Cambridge,2138,OFF-BI-10000829,Avery Non-Stick Binders,22.45,5,0,10.327,22.45
6270,CA-2021-102379,2021-12-02,BB-11545,Oakland,94601,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,39.99,1,0.2,-7.9984,49.99
6271,CA-2021-102379,2021-12-02,BB-11545,Oakland,94601,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.06,9,0.2,43.4646,1448.82
6272,CA-2021-102379,2021-12-02,BB-11545,Oakland,94601,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,179.9,5,0,44.975,179.9
6273,CA-2021-149706,2021-12-11,AS-10285,Palatine,60067,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,116.31,7,0.2,23.2624,145.39
6274,US-2020-139087,2020-07-17,DK-13375,Seattle,98105,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,12.42,3,0,4.4712,12.42
6275,US-2020-139087,2020-07-17,DK-13375,Seattle,98105,TEC-AC-10004595,First Data TMFD35 PIN Pad,428.4,3,0,89.964,428.4
6276,US-2020-139087,2020-07-17,DK-13375,Seattle,98105,FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",24.75,5,0,10.89,24.75
6277,US-2020-139087,2020-07-17,DK-13375,Seattle,98105,OFF-LA-10001074,Round Specialty Laser Printer Labels,87.71,7,0,41.2237,87.71
6278,US-2020-139087,2020-07-17,DK-13375,Seattle,98105,OFF-ST-10000604,Home/Office Personal File Carts,69.52,2,0,17.38,69.52
6279,US-2020-139087,2020-07-17,DK-13375,Seattle,98105,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,20.78,2,0.2,-4.6764,25.98
6280,US-2020-139087,2020-07-17,DK-13375,Seattle,98105,OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12' X 8 1/2'",12.82,3,0.2,4.1652,16.02
6281,CA-2021-152226,2021-05-12,JH-15910,Cincinnati,45231,OFF-LA-10000443,Avery 501,5.9,2,0.2,1.9926,7.38
6282,CA-2019-116484,2019-11-20,JK-15205,Marion,43302,FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,63.82,2,0.2,9.5736,79.78
6283,CA-2019-116484,2019-11-20,JK-15205,Marion,43302,OFF-ST-10003994,"Belkin 19' Center-Weighted Shelf, Gray",141.55,3,0.2,-26.541,176.94
6284,CA-2020-100944,2020-09-24,EH-13765,Los Angeles,90049,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2' x 12 1/2', 100/Box",304.9,5,0,143.303,304.9
6285,CA-2020-100944,2020-09-24,EH-13765,Los Angeles,90049,FUR-CH-10000988,Hon Olson Stacker Stools,563.24,5,0.2,56.324,704.05
6286,CA-2020-125080,2020-10-21,VW-21775,Lakewood,44107,FUR-TA-10003238,Chromcraft Bull-Nose Wood 48' x 96' Rectangular Conference Tables,661.18,2,0.4,-231.4116,1101.96
6287,CA-2020-121020,2020-10-24,CG-12040,Lebanon,37087,TEC-PH-10001061,Apple iPhone 5C,239.98,3,0.2,17.9982,299.97
6288,CA-2018-100090,2018-07-08,EB-13705,San Francisco,94122,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,502.49,3,0.2,-87.9354,628.11
6289,CA-2018-100090,2018-07-08,EB-13705,San Francisco,94122,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2', Blue",196.7,6,0.2,68.8464,245.88
6290,US-2019-139675,2019-03-13,NF-18595,Chico,95928,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,915.14,4,0.2,102.9528,1143.92
6291,US-2019-139675,2019-03-13,NF-18595,Chico,95928,FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0,91.7728,327.76
6292,CA-2021-143756,2021-12-02,ME-17725,Salem,24153,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,2,0,168.4704,701.96
6293,CA-2019-151253,2019-04-22,AZ-10750,Los Angeles,90008,TEC-PH-10002923,"Logitech B530 USB?Headset?-?headset?- Full size, Binaural",88.78,3,0.2,7.7679,110.97
6294,CA-2019-151253,2019-04-22,AZ-10750,Los Angeles,90008,OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,64.14,3,0,16.6764,64.14
6295,CA-2018-141152,2018-09-16,RF-19345,New York City,10024,OFF-BI-10002931,Avery Trapezoid Extra Heavy Duty 4' Binders,33.55,1,0.2,12.582,41.94
6296,CA-2018-141313,2018-12-28,AJ-10780,Beverly,1915,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,1737.18,6,0,503.7822,1737.18
6297,CA-2018-141313,2018-12-28,AJ-10780,Beverly,1915,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,0,84.51,704.25
6298,CA-2018-141313,2018-12-28,AJ-10780,Beverly,1915,OFF-PA-10003302,Xerox 1906,141.76,4,0,66.6272,141.76
6299,CA-2018-169852,2018-10-21,SF-20965,San Diego,92024,OFF-BI-10001460,Plastic Binding Combs,36.36,3,0.2,12.2715,45.45
6300,CA-2021-107314,2021-11-30,MZ-17335,San Francisco,94109,FUR-FU-10003489,Contemporary Borderless Frame,25.83,3,0,9.5571,25.83
6301,US-2018-161305,2018-06-06,SB-20170,Chicago,60623,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3' Capacity, Black, 1040 sheets",24.59,3,0.8,-38.1114,122.94
6302,US-2018-161305,2018-06-06,SB-20170,Chicago,60623,OFF-EN-10000461,#10- 4 1/8' x 9 1/2' Recycled Envelopes,13.98,2,0.2,4.7196,17.48
6303,CA-2021-166919,2021-11-23,AH-10210,Dallas,75220,TEC-PH-10001305,Panasonic KX TS208W Corded phone,195.96,5,0.2,19.596,244.95
6304,CA-2021-162712,2021-06-18,NK-18490,Corpus Christi,78415,OFF-PA-10000167,Xerox 1925,74.35,3,0.2,23.235,92.94
6305,CA-2021-107552,2021-05-05,AI-10855,New York City,10035,OFF-PA-10002947,Xerox 1923,6.68,1,0,3.2064,6.68
6306,CA-2020-163328,2020-11-04,TP-21565,Eugene,97405,OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,17.58,7,0.2,-4.1762,21.98
6307,CA-2020-163328,2020-11-04,TP-21565,Eugene,97405,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.78,1,0.2,-14.4078,130.98
6308,CA-2020-163328,2020-11-04,TP-21565,Eugene,97405,OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,47.95,3,0.2,16.7832,59.94
6309,CA-2020-163328,2020-11-04,TP-21565,Eugene,97405,FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,650.35,3,0.2,-97.5528,812.94
6310,CA-2020-163328,2020-11-04,TP-21565,Eugene,97405,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",629.18,8,0.2,228.0792,786.48
6311,CA-2020-163328,2020-11-04,TP-21565,Eugene,97405,OFF-PA-10000176,Xerox 1887,15.18,1,0.2,5.3116,18.97
6312,CA-2018-112837,2018-09-11,LW-17125,Oxnard,93030,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0,21.7515,127.95
6313,CA-2021-120019,2021-02-16,NG-18355,Fairfield,6824,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,579.51,3,0,81.1314,579.51
